IDs,Proportions,T,logV
"[219, 721]","[0.2, 0.8]",303.15,0.333632718972446
"[955, 961]","[0.2, 0.8]",313.15,1.4875526225145077
"[869, 890]","[0.4, 0.6]",303.15,-0.3119032065578576
"[666, 679]","[0.9, 0.1]",313.15,0.4937012430363173
"[700, 901]","[0.4, 0.6]",308.15,0.2222105998447864
"[765, 892]","[0.5, 0.5]",303.15,0.0811896176033222
"[1367, 928]","[0.3, 0.7]",303.15,-0.2731193689207812
"[578, 765]","[0.1, 0.9]",305.65,0.2842898265933641
"[440, 759]","[0.7, 0.3]",308.15,1.1341568249890528
"[914, 1011]","[0.1, 0.9]",310.65,1.441736363588609
"[679, 676, 578]","[0.065, 0.0796, 0.8553999999999999]",298.15,-0.3343047942352324
[1225],[1.0],315.65,-0.2146976548012617
"[219, 920]","[0.8, 0.2]",308.15,-0.4394068729368019
"[765, 963]","[0.7, 0.3]",309.817,0.1922750522473562
"[701, 763]","[0.6, 0.4]",308.15,0.4177279304531018
"[599, 659]","[0.1, 0.9]",298.15,-0.0046993336709239
"[273, 961]","[0.33, 0.67]",310.95,-0.1114647482024327
"[213, 765]","[0.1, 0.9]",303.15,0.2541472804443814
"[898, 944]","[0.64, 0.36]",303.15,-0.3319546503071296
"[804, 741, 712, 695, 685]","[0.619, 0.1363, 0.0809, 0.119, 0.0448]",293.15,0.6102341753343887
"[81, 950]","[0.3, 0.7]",313.15,0.2779048116581185
"[330, 667]","[0.3, 0.7]",295.65,0.1244421469384825
"[132, 444]","[0.7, 0.3]",308.15,-0.2512691917310973
[937],[1.0],298.0,-0.2635307422967441
"[786, 1036]","[0.3, 0.7]",298.15,1.367267230129338
[676],[1.0],293.15,0.3602146132953524
"[458, 474]","[0.8, 0.2]",303.15,-0.3734967982016949
"[511, 599]","[0.27, 0.73]",313.15,-0.4672953547432337
"[233, 235]","[0.5, 0.5]",323.15,-0.1797896513812921
"[273, 578, 70]","[0.1162, 0.7885, 0.09530000000000005]",298.15,-0.5184140636323777
"[920, 981]","[0.58, 0.42]",308.15,-0.2804987053593792
"[917, 1204]","[0.457, 0.543]",298.15,0.5403294747908738
"[416, 1369]","[0.4, 0.6]",300.65,-0.2242551423918906
"[247, 849]","[0.4, 0.6]",303.15,0.2132879724124067
"[901, 974]","[0.3, 0.7]",308.15,0.7553953779581563
"[599, 850]","[0.52, 0.48]",298.15,-0.2943194429133399
"[232, 974]","[0.8, 0.2]",308.15,0.0943375363029871
"[741, 966]","[0.1, 0.9]",293.15,0.2715250633780841
"[933, 936]","[0.3, 0.7]",298.16,-0.2159697897794843
"[864, 903]","[0.9, 0.1]",303.15,-0.1854018410681865
"[240, 923]","[0.35, 0.65]",303.15,-0.235595681125845
[338],[1.0],298.0,-0.1006797861112884
"[458, 977]","[0.9, 0.1]",298.15,-0.2871105190441487
"[862, 933]","[0.4, 0.6]",303.15,-0.2225913282320736
"[1364, 679]","[0.6, 0.4]",313.15,0.1468316657060634
"[81, 232]","[0.4, 0.6]",308.15,0.0136261475315571
"[1371, 765]","[0.7, 0.3]",312.15,0.5343176587723527
"[303, 701]","[0.5, 0.5]",303.15,1.0884421316894108
"[850, 1008]","[0.2, 0.8]",318.15,0.1907468603060058
"[898, 862, 804]","[0.7072, 0.1, 0.19279999999999997]",298.15,-0.4282911681913124
"[701, 851]","[0.7, 0.3]",303.15,0.4901432975125314
"[273, 365]","[0.7, 0.3]",308.15,-0.1330030130870984
"[578, 928, 721]","[0.124, 0.5027, 0.37329999999999997]",323.15,-0.2327699018892817
"[901, 937]","[0.7, 0.3]",308.15,-0.0088328469995829
"[963, 976]","[0.5, 0.5]",308.15,0.3798552361197526
"[765, 892]","[0.1, 0.9]",303.15,0.1152978584964705
"[69, 712]","[0.07, 0.93]",318.15,0.4967821483274472
"[219, 872]","[0.8, 0.2]",300.65,-0.4072303078672259
"[539, 695]","[0.18, 0.82]",308.15,0.7271979260925475
"[6, 1225]","[0.9, 0.1]",303.15,0.1263174699487175
"[213, 850]","[0.9, 0.1]",303.15,-0.170354255087662
"[701, 712]","[0.6, 0.4]",295.65,0.8813492489184671
"[685, 695]","[0.5, 0.5]",313.15,0.8370831508231859
"[578, 599]","[0.2, 0.8]",298.0,-0.4287297562411412
[1189],[1.0],298.0,-0.3130247826549732
"[1054, 941]","[0.5, 0.5]",303.15,-0.1764764057808665
"[292, 961]","[0.6, 0.4]",313.15,0.1796400781091973
"[69, 858]","[0.4, 0.6]",313.15,-0.3239751888431469
"[850, 1377]","[0.8, 0.2]",303.15,-0.0388379430572557
"[765, 870]","[0.8, 0.2]",303.15,0.1502834159166778
"[961, 974, 890]","[0.68819, 0.07983, 0.23198000000000008]",318.15,0.1275356380662265
"[514, 850]","[0.3, 0.7]",305.5,0.3876763150301724
"[1382, 936]","[0.8, 0.2]",298.15,0.0138785642244551
"[86, 70, 741]","[0.4, 0.3999999999999999, 0.2]",313.15,-0.1480082520378426
"[952, 1356]","[0.9, 0.1]",305.65,0.32265704513031
"[910, 981]","[0.7, 0.3]",308.15,-0.1205523287466429
"[60, 578]","[0.1, 0.9]",303.15,-0.4731772394730873
"[578, 936]","[0.9, 0.1]",301.9,-0.5252390406217105
"[933, 936]","[0.36, 0.64]",303.15,-0.2200670523102075
"[872, 970]","[0.4, 0.6]",318.15,1.0096523432528262
"[273, 850, 293]","[0.2, 0.25, 0.55]",298.15,-0.3458234581220394
"[901, 928]","[0.63, 0.37]",303.15,-0.0579226584064515
"[225, 745]","[0.1, 0.9]",298.15,-0.1181567225683178
"[536, 618]","[0.1, 0.9]",298.05,-0.3243677968959549
"[139, 689]","[0.29, 0.71]",303.15,0.561141925012939
"[618, 667]","[0.9, 0.1]",298.15,-0.2458282221757216
[375],[1.0],298.0,0.9757349106406668
"[1402, 890, 936]","[0.4119, 0.3116, 0.27649999999999997]",298.15,-0.1293201829733484
"[679, 699]","[0.2, 0.8]",313.15,0.3142299941176709
"[307, 937]","[0.7, 0.3]",303.15,0.2039955263946778
[74],[1.0],303.15,0.08278537031645
"[936, 981]","[0.5, 0.5]",306.15,-0.270640270766998
"[763, 936]","[0.8, 0.2]",298.15,-0.0542563704375134
"[914, 1011]","[0.7, 0.3]",310.65,0.5617149764790843
"[759, 850]","[0.2, 0.8]",312.15,0.0803546298725599
"[458, 712]","[0.6, 0.4]",308.15,-0.0973610639378661
"[618, 765]","[0.7, 0.3]",308.983,-0.2665784242011484
"[621, 679]","[0.3, 0.7]",313.15,0.2573579294888888
"[435, 872]","[0.1, 0.9]",303.15,-0.1558198950499195
"[273, 356]","[0.1, 0.9]",298.1,-0.1824948002342535
"[144, 219]","[0.6, 0.4]",305.65,-0.2498559053186196
"[928, 936]","[0.5, 0.5]",298.15,-0.2388251848848765
"[70, 679]","[0.4, 0.6]",323.15,0.1458177144918276
"[1054, 941]","[0.9, 0.1]",303.15,-0.550476316760452
"[890, 928]","[0.9, 0.1]",308.129,-0.2944639966665397
"[240, 1005]","[0.1, 0.9]",308.15,-0.283741933575528
"[75, 961]","[0.1, 0.9]",313.15,0.0384881148961534
"[247, 950]","[0.5, 0.5]",313.15,0.3033293053164885
"[848, 961]","[0.8, 0.2]",313.15,0.971413705063916
"[1370, 578]","[0.3, 0.7]",298.15,0.2108905562642832
[1225],[1.0],298.15,-0.1146387799684879
"[910, 984]","[0.1, 0.9]",310.65,0.3115910325615922
"[920, 944]","[0.26, 0.74]",298.15,-0.1719583717104525
"[645, 812]","[0.25, 0.75]",318.15,0.058172220551287
"[474, 884]","[0.4, 0.6]",318.15,0.3477409685381108
"[721, 928]","[0.1, 0.9]",313.15,-0.2997073565750609
"[765, 963]","[0.6, 0.4]",309.817,0.1763387490136731
"[1382, 979]","[0.2, 0.8]",305.65,0.1525307788209065
"[86, 70, 741]","[0.05, 0.3999999999999999, 0.55]",313.15,-0.3008563126055163
"[435, 862]","[0.9, 0.1]",303.15,-0.4072526823136896
"[741, 803]","[0.3, 0.7]",308.15,-0.0949131919830383
"[863, 990]","[0.8, 0.2]",303.15,0.1873243270264391
"[961, 974]","[0.93, 0.07]",298.0,0.1355442341220187
"[1054, 936]","[0.63, 0.37]",293.15,-0.4123659921466339
"[923, 1016]","[0.4, 0.6]",308.15,-0.2311027724764683
"[520, 981]","[0.2, 0.8]",303.15,-0.2707093130390095
"[273, 1392]","[0.5, 0.5]",298.15,0.1108752570420045
"[247, 938]","[0.8, 0.2]",298.15,0.1583718199123832
"[718, 777]","[0.84, 0.16]",298.15,-0.182343509650633
"[601, 981]","[0.2, 0.8]",298.15,-0.0709977173852537
"[701, 858]","[0.45, 0.55]",298.15,0.2021888562284033
"[914, 975]","[0.24, 0.76]",308.15,0.7347012894093823
"[645, 981]","[0.1, 0.9]",298.15,-0.2228632444468897
"[1369, 920]","[0.7, 0.3]",308.15,-0.2912441113332264
"[389, 850]","[0.1, 0.9]",303.15,-0.0399033794877374
"[859, 901]","[0.1, 0.9]",303.15,0.2051166813046966
[616],[1.0],313.15,0.1824150774872009
"[890, 1386]","[0.2, 0.8]",308.15,0.2971624135553715
[790],[1.0],318.15,0.1486026548060933
"[946, 961]","[0.6, 0.4]",308.15,0.4269384269356525
"[756, 898]","[0.6, 0.4]",303.15,-0.3387750408952595
"[933, 966]","[0.7, 0.3]",298.15,0.0554590369201289
"[836, 910]","[0.5, 0.5]",298.15,-0.0773538852656605
"[850, 858]","[0.2, 0.8]",301.483,-0.1667906684062075
"[862, 850]","[0.1, 0.9]",298.15,-0.0716041477432861
"[75, 536]","[0.9, 0.1]",293.15,-0.3482975367995124
"[578, 847]","[0.8, 0.2]",305.65,-0.570883101714829
"[850, 858]","[0.5, 0.5]",301.483,-0.1609990892636455
[961],[1.0],310.817,-0.1704110642311102
"[135, 741]","[0.75, 0.25]",313.15,-0.3217088210862281
"[70, 599, 645, 578]","[0.1814, 0.0088, 0.0453, 0.7645]",298.15,0.8014448734202486
"[75, 928]","[0.9, 0.1]",309.817,-0.3868812946924654
"[420, 988]","[0.2, 0.8]",305.65,0.0280792314726203
"[741, 1291]","[0.4, 0.6]",308.15,0.0674392374299163
"[679, 709]","[0.7, 0.3]",313.15,0.308304728215433
"[961, 81, 1324]","[0.8498, 0.1044, 0.04579999999999995]",298.15,0.3936723725883005
"[635, 857]","[0.5, 0.5]",303.15,-0.1531907135375304
"[721, 897]","[0.49, 0.51]",300.65,-0.0087197992161978
[1155],[1.0],298.0,0.3017494322505776
"[786, 937]","[0.4, 0.6]",308.15,-0.0531466275787377
"[1375, 905]","[0.99, 0.01]",298.15,-0.4339872875731356
"[70, 804]","[0.6, 0.4]",318.15,-0.158858025960534
"[9, 901]","[0.08, 0.92]",303.15,0.1302406730215961
"[303, 578, 981]","[0.0684, 0.132, 0.7996]",298.15,-0.0236500209967266
"[213, 872]","[0.6, 0.4]",303.15,-0.0975609753407883
"[901, 960]","[0.6, 0.4]",303.15,0.4510332318290814
"[756, 1225]","[0.2, 0.8]",303.15,-0.2159948267824872
"[555, 645]","[0.9, 0.1]",298.15,0.5009421523042284
"[219, 944]","[0.9, 0.1]",300.65,-0.44642042800638
"[804, 894]","[0.8, 0.2]",301.483,0.0268060266367681
"[135, 981]","[0.4, 0.6]",305.65,-0.3193638123814717
"[578, 765]","[0.7, 0.3]",305.65,-0.4106204979649994
"[777, 973]","[0.6, 0.4]",303.15,-0.0508291643772439
"[961, 777, 890]","[0.1853, 0.2501, 0.5646]",303.15,-0.1493537648169335
"[510, 961]","[0.3, 0.7]",303.15,0.4318975660843025
"[70, 923, 944, 645]","[0.2064, 0.2518, 0.2489, 0.2929]",308.15,-0.213035740564267
"[267, 679]","[0.8, 0.2]",313.15,0.0573429137360325
[858],[1.0],298.15,-0.1307682802690238
[936],[1.0],308.15,-0.2906886254242376
"[232, 721, 850]","[0.1131, 0.5453, 0.3416]",303.15,0.3206654666652975
[664],[1.0],298.0,0.2088235956322887
"[510, 887]","[0.2, 0.8]",310.65,0.1362822839041954
"[804, 1054]","[0.5, 0.5]",300.655,-0.2111791668194784
"[850, 961]","[0.5, 0.5]",309.053,0.1667845559491198
"[474, 906]","[0.5, 0.5]",308.15,0.3025835919558219
"[453, 862]","[0.3, 0.7]",298.15,-0.0153680553401378
"[901, 928]","[0.66, 0.34]",303.15,-0.0427044423281705
"[845, 1038]","[0.2, 0.8]",323.15,1.5298283423000634
[1038],[1.0],323.15,1.996117476137288
"[1364, 1022]","[0.8, 0.2]",308.15,-0.0341646264887984
"[70, 741, 721, 578]","[0.2965, 0.4543, 0.1039, 0.1453000000000001]",318.15,0.097222592519901
"[872, 914]","[0.5, 0.5]",318.0,-0.0476585386582907
"[741, 894]","[0.8, 0.2]",301.9,0.2309627990597861
"[273, 850]","[0.2, 0.8]",303.15,-0.2030324876956925
"[679, 981, 578]","[0.1557, 0.703, 0.14129999999999998]",298.15,-0.1322261980320157
"[679, 910]","[0.63, 0.37]",313.15,0.1899526529429135
[599],[1.0],298.15,-0.4127381503074658
"[578, 1390]","[0.5, 0.5]",318.15,-0.1023955559004266
"[890, 918]","[0.6, 0.4]",293.15,-0.1420647352805709
"[529, 966]","[0.9, 0.1]",308.15,0.29461800528305
"[618, 676]","[0.9, 0.1]",305.66,-0.2505240800290442
"[940, 981]","[0.8, 0.2]",305.65,-0.0198109376883434
"[70, 960]","[0.408, 0.592]",311.28,0.0996806411092501
"[961, 974]","[0.99, 0.01]",318.15,-0.1938200260161128
"[862, 882]","[0.9, 0.1]",313.15,-0.3109479066253492
"[348, 416]","[0.4, 0.6]",303.15,-0.2048629028468503
"[227, 961]","[0.2, 0.8]",308.15,0.5448130835257481
"[618, 701]","[0.66, 0.34]",298.15,0.0054556179690205
"[139, 555]","[0.6, 0.4]",303.15,0.027456519457339
"[777, 1382]","[0.5, 0.5]",308.15,-0.1406869730657255
"[893, 928]","[0.3, 0.7]",308.15,-0.1791413499032369
"[890, 765, 961]","[0.10560000000000003, 0.1864, 0.708]",303.15,0.3638563192950684
"[676, 1382]","[0.2, 0.8]",308.15,-0.0271359360112494
"[850, 884]","[0.3, 0.7]",323.15,0.277794345111533
"[981, 1016]","[0.1, 0.9]",303.15,-0.0944100870581123
"[529, 897]","[0.2, 0.8]",308.15,-0.5024693716672338
"[961, 974, 804]","[0.69285, 0.12558, 0.18157]",298.15,0.4060800956004922
"[872, 936]","[0.4, 0.6]",323.15,-0.1285459840138785
"[9, 920]","[0.51, 0.49]",295.65,-0.0940414913072688
"[845, 888]","[0.8, 0.2]",318.15,0.176978215562043
"[113, 149]","[0.24, 0.76]",305.65,0.3243642931732742
"[247, 862]","[0.3, 0.7]",313.15,-0.1905600053909907
"[910, 940]","[0.7, 0.3]",303.15,0.12060929685552
"[676, 895]","[0.84, 0.16]",298.15,0.2779250522212713
"[712, 934]","[0.4, 0.6]",298.15,0.2548207507651192
"[135, 555]","[0.2, 0.8]",303.15,0.3556310673877088
"[898, 937]","[0.3, 0.7]",298.15,-0.2616526448378846
"[886, 961]","[0.65, 0.35]",313.15,0.3401776547979405
"[578, 890]","[0.3, 0.7]",298.15,-0.3432313215924207
"[416, 910]","[0.4, 0.6]",303.15,-0.1547295465487454
"[70, 923, 71, 944, 645]","[0.2707, 0.258, 0.1502, 0.2208, 0.1003]",308.15,-0.1860189243635282
"[618, 890]","[0.3, 0.7]",298.15,-0.2516433920810452
"[70, 75, 988]","[0.6982, 0.2009, 0.10089999999999999]",313.15,-0.2000394725940164
"[644, 933]","[0.6, 0.4]",303.55,0.1419847552516828
"[973, 974]","[0.8, 0.2]",293.15,0.6941730784088643
"[960, 976]","[0.3, 0.7]",310.625,0.8112268428807365
"[890, 1382]","[0.76, 0.24]",295.65,-0.1285978365359469
"[1375, 998]","[0.59, 0.41]",298.15,0.2007320222468659
"[232, 701]","[0.9, 0.1]",308.15,0.0012964468943872
"[70, 923, 71, 944, 645]","[0.1255, 0.2744, 0.2361, 0.2052, 0.1588]",313.15,-0.1850203162392432
"[387, 578]","[0.2, 0.8]",305.65,-0.41913073809021
"[862, 920]","[0.1, 0.9]",308.15,-0.2819507387535576
"[944, 618, 870, 721]","[0.4818, 0.1572, 0.3023, 0.0587]",313.15,-0.2544567980019758
"[132, 777]","[0.1, 0.9]",303.15,-0.2136130727084413
"[578, 981]","[0.33, 0.67]",293.15,-0.3628284355259691
"[458, 701]","[0.4, 0.6]",308.15,0.2475709667312037
[1161],[1.0],298.0,0.0650373316765897
[981],[1.0],298.16,-0.2198267563574777
"[307, 765]","[0.2, 0.8]",298.15,0.4389078671671088
"[474, 894]","[0.9, 0.1]",301.9,0.2482214178228078
"[303, 618]","[0.3, 0.7]",303.15,0.420663609325673
"[689, 954]","[0.34, 0.66]",303.15,0.8128880977477345
"[914, 974]","[0.443, 0.557]",313.15,0.5418577314886488
"[765, 803]","[0.2, 0.8]",313.15,-0.2342084990694427
"[848, 1403, 961]","[0.10087629414366744, 0.06725086276244495, 0.8318728430938875]",298.15,0.9915261853492314
[914],[1.0],308.075,0.2079049307958351
"[857, 936]","[0.3, 0.7]",303.15,-0.1182404586169629
"[645, 689]","[0.35, 0.65]",298.15,0.6127476715726693
"[474, 910]","[0.5, 0.5]",313.15,-0.0683646365003711
"[578, 1390]","[0.4, 0.6]",318.15,0.0117514881314862
"[233, 884]","[0.1, 0.9]",323.15,0.4369067749999208
"[330, 950]","[0.3, 0.7]",310.65,0.3644102231716163
"[928, 944, 721]","[0.1455, 0.4997, 0.3548]",313.15,-0.0549747987575373
"[850, 970, 974]","[0.4501, 0.4501, 0.0998]",303.15,1.1354761331238528
[950],[1.0],323.15,0.2648178230095129
"[578, 1029]","[0.6, 0.4]",303.0,-0.4520658841817535
"[848, 1037, 961]","[0.03555003447676956, 0.08496360542286317, 0.8794863601003673]",308.15,0.7038380328198388
"[274, 850]","[0.7, 0.3]",309.4,-0.3373291950787683
"[634, 933]","[0.75, 0.25]",303.4,0.0888078649801682
"[920, 923]","[0.91, 0.09]",300.65,-0.2327101201783881
"[253, 679]","[0.2, 0.8]",313.15,0.3148704318291047
"[645, 799]","[0.3, 0.7]",308.15,-0.0982245397463546
"[81, 995]","[0.9, 0.1]",318.1,-0.0599297553442979
"[458, 741]","[0.9, 0.1]",308.15,-0.4117136522223728
"[458, 578, 599, 293, 928, 920]","[0.95, 0.012500000000000011, 0.0050000000000000044, 0.017500000000000016, 0.010000000000000009, 0.0050000000000000044]",298.15,-0.4248121550723389
"[273, 936]","[0.1, 0.9]",305.65,-0.280654016608574
"[721, 910]","[0.5, 0.5]",313.15,0.0682935256409243
"[618, 895]","[0.15, 0.85]",308.15,0.0583036197635021
"[618, 850]","[0.5, 0.5]",298.15,-0.2021208754630748
"[539, 695]","[0.68, 0.32]",308.15,0.4641530818902992
"[850, 974]","[0.7, 0.3]",308.15,0.3033695440209175
"[902, 960]","[0.5, 0.5]",298.15,0.0848149694382663
"[848, 880, 961]","[0.0690045288664939, 0.07743030844863126, 0.8535651626848749]",318.15,0.629573720544569
"[474, 959]","[0.4, 0.6]",313.15,0.450220129451896
"[923, 944]","[0.57, 0.43]",293.15,-0.1721507699408668
"[981, 1016]","[0.6, 0.4]",303.15,-0.1731767043726688
"[712, 849]","[0.7, 0.3]",308.15,0.5228860616172519
"[539, 741]","[0.58, 0.42]",308.15,0.342675227798758
"[501, 677]","[0.2, 0.8]",318.15,0.3216325934779105
"[578, 921]","[0.4, 0.6]",308.15,-0.3148525951994833
"[856, 990]","[0.5, 0.5]",298.15,0.347486138076573
"[890, 804, 961]","[0.3143, 0.0822, 0.6034999999999999]",303.15,0.1886342444668434
"[890, 765, 961]","[0.011199999999999988, 0.0109, 0.9779]",303.15,-0.0038825238627119
"[676, 1202]","[0.7, 0.3]",308.15,0.1863143063932938
"[901, 1324]","[0.9, 0.1]",298.15,0.3890142203434283
"[850, 894]","[0.9, 0.1]",301.483,-0.0832430092088686
"[667, 712]","[0.3, 0.7]",308.15,0.3611868127665394
"[330, 934]","[0.6, 0.4]",298.15,0.1036655570855871
"[901, 928]","[0.36, 0.64]",303.15,-0.172915320212221
"[437, 851]","[0.81, 0.19]",308.15,-0.2738034903432804
"[764, 961]","[0.38, 0.62]",313.15,1.021189586692244
"[1054, 941]","[0.8, 0.2]",303.15,-0.4436695052807223
"[614, 618]","[0.6, 0.4]",298.15,0.2534930748031722
[944],[1.0],306.15,-0.1631695637603048
"[933, 944]","[0.4, 0.6]",298.15,-0.1040252676409354
"[331, 474]","[0.8, 0.2]",308.15,-0.3752742046820602
[966],[1.0],295.65,0.2952309112261476
"[336, 981]","[0.8, 0.2]",293.15,-0.1623940935646662
"[754, 765]","[0.77, 0.23]",305.65,-0.327433159199585
"[247, 858]","[0.25, 0.75]",308.15,-0.0935007354368099
"[578, 804]","[0.6, 0.4]",303.15,-0.3610838938992712
"[330, 804]","[0.3, 0.7]",306.9,0.206127209392583
"[804, 937]","[0.1, 0.9]",318.15,-0.2424120236224493
"[862, 882]","[0.6, 0.4]",313.15,-0.0669467194880857
"[756, 1225]","[0.1, 0.9]",303.15,-0.1929862298770331
"[599, 699]","[0.6, 0.4]",313.15,-0.1001056954343254
"[70, 695]","[0.4, 0.6]",318.15,0.383481179987108
"[132, 862]","[0.7, 0.3]",303.15,-0.4394734350547753
"[492, 882]","[0.44, 0.56]",318.15,0.4840475373519872
"[765, 870]","[0.6, 0.4]",303.15,-0.0108915580364454
"[240, 1225]","[0.59, 0.41]",308.15,-0.1723735883270474
"[645, 659]","[0.5, 0.5]",298.15,-0.0188431364350599
"[473, 863]","[0.5, 0.5]",308.15,0.0006998920401494
"[458, 1016]","[0.2, 0.8]",308.15,-0.1776188917208419
"[850, 910]","[0.1, 0.9]",303.15,-0.0642491537282537
"[981, 928, 870, 599]","[0.2915, 0.2175, 0.1558, 0.33519999999999994]",298.15,-0.3379981206100829
[599],[1.0],299.817,-0.4093670312307632
"[446, 667]","[0.5, 0.5]",298.0,-0.0824799901700893
"[75, 862]","[0.5, 0.5]",308.15,-0.4054073690503919
"[850, 884]","[0.2, 0.8]",323.15,0.2964940784851127
"[898, 933]","[0.2, 0.8]",303.15,-0.1555868674252823
"[863, 934]","[0.1, 0.9]",308.15,-0.1075027992238395
"[721, 902]","[0.16, 0.84]",298.15,-0.2745970483728586
"[920, 981]","[0.5, 0.5]",308.0,-0.2739772625704263
"[765, 1386]","[0.1, 0.9]",308.15,0.3380766768601606
"[695, 868]","[0.2, 0.8]",304.4,0.1068610719758323
"[246, 879]","[0.8, 0.2]",305.65,0.1555485960620675
"[888, 901]","[0.1, 0.9]",308.15,0.1836999922399492
[655],[1.0],298.0,0.82
[578],[1.0],301.483,-0.5434526174741482
"[132, 814]","[0.4, 0.6]",303.15,-0.3433878399065265
"[712, 934]","[0.41, 0.59]",298.15,0.2647127769585881
"[936, 938]","[0.63, 0.37]",303.15,-0.2367464866301998
"[259, 901]","[0.6, 0.4]",308.15,-0.0802781172917994
"[416, 918]","[0.5, 0.5]",303.15,-0.22977585469703
"[521, 667]","[0.8, 0.2]",298.0,-0.3735883089367123
"[887, 961]","[0.7, 0.3]",308.112,0.1786008707129858
"[247, 858]","[0.8, 0.2]",308.15,0.0800063832759351
"[676, 999]","[0.25, 0.75]",308.15,0.2691993648253743
"[850, 1045]","[0.6, 0.4]",308.15,0.0954306466688793
"[712, 1382]","[0.25, 0.75]",303.15,0.0435150396968343
"[378, 578]","[0.5, 0.5]",300.65,-0.2012621592618476
"[413, 765]","[0.1, 0.9]",295.65,0.3575432383454593
"[1399, 961, 850]","[0.0329, 0.9307, 0.0364]",323.15,0.0
"[618, 741]","[0.4, 0.6]",308.15,-0.00327266044514
"[961, 972]","[0.46, 0.54]",313.15,1.0089752390308837
"[599, 928]","[0.1, 0.9]",310.65,-0.3483903375874716
[880],[1.0],308.15,1.657576036752849
"[86, 872]","[0.3, 0.7]",305.65,-0.1944834884611825
"[233, 872]","[0.2, 0.8]",323.15,-0.1242482127874668
"[712, 894]","[0.46, 0.54]",293.15,0.154130529457755
"[679, 699]","[0.3, 0.7]",313.15,0.3156476807017243
"[437, 756]","[0.7, 0.3]",303.15,-0.1779761154524575
"[1291, 981]","[0.9, 0.1]",303.15,0.0141860950405574
"[960, 890, 928]","[0.8118, 0.1071, 0.08110000000000006]",298.15,0.3248994970523133
"[850, 858]","[0.4, 0.6]",301.483,-0.1661470179982732
"[804, 712, 689, 685]","[0.2033, 0.3562, 0.2944, 0.1461]",308.15,0.7346078337935434
[777],[1.0],313.15,-0.2531725161167149
"[872, 961]","[0.8, 0.2]",308.9,-0.0140718269483618
"[219, 777]","[0.5, 0.5]",303.15,-0.2837441593144262
"[365, 950]","[0.3, 0.7]",313.15,0.6931680986472442
"[458, 529]","[0.2, 0.8]",308.15,0.1442572411634944
"[86, 936]","[0.8, 0.2]",303.15,-0.2583358194064414
"[819, 966]","[0.5, 0.5]",298.15,0.3546132292952114
"[81, 956]","[0.4, 0.6]",313.15,0.5816366090506623
"[721, 901]","[0.8, 0.2]",308.15,0.4061242415533459
"[701, 804]","[0.5, 0.5]",308.15,0.5088181089412391
"[618, 759]","[0.2, 0.8]",308.15,-0.0319772330456559
"[232, 890]","[0.8, 0.2]",313.15,-0.1358491976611067
"[863, 1036]","[0.4, 0.6]",298.15,1.2497750909641294
"[426, 790]","[0.3, 0.7]",318.15,0.2002241699651815
"[555, 890]","[0.5, 0.5]",298.15,0.3141494511805777
"[872, 882]","[0.8, 0.2]",318.15,-0.1352961015184659
"[973, 981]","[0.7, 0.3]",303.15,0.1494063484710516
"[912, 914]","[0.2, 0.8]",313.15,0.3971045581732482
"[890, 974]","[0.4, 0.6]",304.4,0.619867832165932
"[849, 868]","[0.7, 0.3]",308.15,0.127431012585494
"[365, 852]","[0.9, 0.1]",308.15,1.2396711715278157
"[277, 961]","[0.9, 0.1]",303.15,0.0709043406280349
"[1225, 937]","[0.33, 0.67]",298.15,-0.2005294897495775
"[701, 868]","[0.7, 0.3]",304.4,0.4861537057767269
"[81, 912]","[0.1, 0.9]",308.15,0.6324572921847141
[593],[1.0],298.0,0.8239745905599094
"[331, 578, 599, 293, 928, 920]","[0.9499, 0.012525000000000008, 0.005010000000000004, 0.01753500000000001, 0.010020000000000008, 0.005010000000000004]",298.15,-0.5003129173815962
"[804, 1032, 872]","[0.1997, 0.4001, 0.4002]",303.15,0.0237050426220373
"[9, 240]","[0.16, 0.84]",303.15,-0.1000022464142113
"[850, 934]","[0.8, 0.2]",298.15,0.0024630753713378
"[720, 863]","[0.6, 0.4]",308.15,0.0279681780070562
"[850, 885]","[0.8, 0.2]",298.15,0.2018369172939154
"[618, 859]","[0.76, 0.24]",303.15,-0.2168316230878429
